tweet_id,user_name,screen_name,text,created_at,retweet_count,like_count,search_keyword
1858494114074894587,Mario Nawfal,MarioNawfal,"🚨🇨🇳NOVO NORDISK LAUNCHES WEGOVY IN CHINA AT MUCH LOWER PRICES THAN IN THE US

Initial prescriptions will roll out in Shanghai this week, marking a key milestone for the company’s expansion in Asia.

The move positions Novo Nordisk to tap into China's rising demand for obesity https://t.co/VyLxcBuT7K",Mon Nov 18 12:55:00 +0000 2024,14,44,Novo Nordisk
1498671445676863494,Eric Feigl-Ding,DrEricDing,"SCOOP—Russian attacks cut off access to the main warehouse for Novo Nordisk drugs in Ukraine, a source says. All of NN’s insulin in 🇺🇦 is stored there. Unless warehouse access restored, pharmacies only have a couple days of #insulin left. ➡️This is also a crime against humanity. https://t.co/GsFBteDFfu",Tue Mar 01 14:48:11 +0000 2022,6940,13467,Novo Nordisk
1861507440010780835,FORTUNE,FortuneMagazine,Novo Nordisk Foundation CEO Mads Krogsgaard Thomsen said only 9 million people are using GLP-1s compared with 1 billion people living with obesity. https://t.co/d21hlI77AG,Tue Nov 26 20:28:53 +0000 2024,1,1,Novo Nordisk
1858488433338888603,Bloomberg,business,"Novo Nordisk launches its top-selling Wegovy obesity drug in China at a fraction of the US price, a key step in unlocking a fast-growing market for its blockbuster franchise https://t.co/IdsQjND3OM",Mon Nov 18 12:32:26 +0000 2024,17,47,Novo Nordisk
1858153186747445637,IB Investor,ibinvestorX,"För i Helvete, nu har Danskarna både Miss Universe OCH Novo Nordisk...

😭😭😭",Sun Nov 17 14:20:17 +0000 2024,0,36,Novo Nordisk
1851981147531808807,Calley Means,calleymeans,"The USDA Nutrition Guidelines Committee is secretly planning to declare a war on meat after the election.  

PA, WI, GA, + MI are capitals of meat production. 

The panel’s members are funded by Coca-Cola, Nestle, Novo Nordisk, and Bill Gates. 

It should be abolished. 

From the https://t.co/0uMMh5w2FB",Thu Oct 31 13:34:48 +0000 2024,5411,12083,Novo Nordisk
1861824873766568105,CTV News Winnipeg,ctvwinnipeg,Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack https://t.co/l7DJTxniVR,Wed Nov 27 17:30:15 +0000 2024,0,1,Novo Nordisk
1859862237894377826,Aerix Family Offices AB,familyofficesab,"Många bolag som börjar se intressanta ut efter att kursen sjunkit lite: Sedana, Integrum, Astra, NovoNordisk, Cinclus, Nyfosa, Nivika, Lifco... listan kan göras lång.",Fri Nov 22 07:31:26 +0000 2024,0,33,Novo Nordisk
1862825968383017211,LoxleyCapital,LoxleyCap,"Portfolio changes this week:

Out: #QQ. Qinetiq. Sold on Monday as I now see better growth elsewhere

In: $NVO Novo Nordisk. Been on WL for ages and hoping around now marks end of their re-trace",Sat Nov 30 11:48:15 +0000 2024,0,5,Novo Nordisk
1861467343928311989,Bloomberg Economics,economics,Novo Nordisk is cutting back on recruiting in Denmark after reaching the limits of its home country’s labor market in the rush to add capacity for blockbuster drugs Ozempic and Wegovy https://t.co/5bHnztk3L4,Tue Nov 26 17:49:33 +0000 2024,2,2,Novo Nordisk
1861473024261677453,Finanz-Kroko,FinanzKroko,"Meine Nachkäufe im November:

L‘Oreal, Nestlé, Merck &amp; Co, ASML, LVMH und Novo Nordisk. 💰✌️",Tue Nov 26 18:12:08 +0000 2024,0,23,Novo Nordisk
1861400289682551110,Oracle of Wall St,OracleofWallSt,Eli Lilly $LLY and Novo Nordisk $NVO are both up in orensrket on the Biden proposal for Medicare and Medicaid to pay for anti-obesity drugs. We own both $LLY and $NVO. https://t.co/BTkHQYIHgZ,Tue Nov 26 13:23:06 +0000 2024,1,3,Novo Nordisk
1860988805542531525,Eupalette Shark,Vienna_Gambit,"Partes do país estão sentindo falta de... mecânicos!! 

Tem oficina automotiva que tá com dificuldade de atender os clientes pq tá faltando mecânico e tão perdendo os que tinham. 

O motivo? A expansão das fábricas da Novo Nordisk os caras tão contratando a rodo. 
Voa Ozempic!",Mon Nov 25 10:08:01 +0000 2024,0,23,Novo Nordisk
1860725280899252306,WIRED,WIRED,"GLP-1 drugs like Ozempic are injectable medications—but a strange new market has emerged selling oral “compounded” versions online, despite a lack of evidence that they work. https://t.co/CebnS8Li0L",Sun Nov 24 16:40:52 +0000 2024,6,14,Novo Nordisk
1862185276358942895,Alejandro Cabal,cabal_a,"@Farmaenfurecida lo tienes facil ,mira las ventas del wegoby que es la semaglutida con otro nombre comercial de Novo Nordisk,cuesta 179 euros hasta 1,7 que ya sube a 230 , yo los pago encantado pq afortunadamente puedo y asi no dejo sin Ozempic a quien lo necesita como los diabéticos tipo 2",Thu Nov 28 17:22:22 +0000 2024,0,15,Novo Nordisk
1861661680058396703,Braulio R,brauliordz_,"@imnotlaprime @uItrancy claro que no son lo mismo, aún se estudia  equivalencias de las dosis orales a las inyectadas, solo Novo Nordisk vende la semaglutida bajo el nombre de rybelsus y ozempic para diabetes y wegovy para obesidad la patente se libera en 2026. No existe genérico.",Wed Nov 27 06:41:47 +0000 2024,1,59,Novo Nordisk
1862089590695248276,RAJAN ALAKKAATT,GODSTODAY,"My daughter, Snesha Rajan died in Bangalore on 11-11-2024. She was living with her husband, Hari S Pillai (Kadampanadu, Pathanamthitta), son and her in laws. She was working as a Manager in Novo Nordisk company in Bangalore. See comments. https://t.co/a1n2e1VoW6",Thu Nov 28 11:02:09 +0000 2024,0,2,Novo Nordisk
1860308065444090068,Aktiesvallet,aktietokig,@Quality_stocksA what is your thoughts of Novo nordisk at really long term? Aa good buy at this level ?,Sat Nov 23 13:03:00 +0000 2024,0,2,Novo Nordisk
1861481750909612394,The Investor Way,TIWtweets,"E205: ASOS, AutoTrader, Taylor Wimpey, Novo Nordisk, Persimmon &amp; Fiverr

$asos $auto $tw. $novob $psn $fvrr

https://t.co/MrglQcNqFr",Tue Nov 26 18:46:48 +0000 2024,0,1,Novo Nordisk
1752654215745286159,Investing.com,Investingcom,"⚠️ JUST IN:

*NOVO NORDISK, THE OBESITY DRUG MAKER, BECOMES THE SECOND-EVER EUROPEAN COMPANY TO REACH A $500 BILLION MARKET VALUE

$NVO https://t.co/AzkbwhSOP7",Wed Jan 31 11:25:02 +0000 2024,42,240,Novo Nordisk
1765777812118470660,Rasmus Jarlov,RasmusJarlov,Novo Nordisk er nu mere værd end Tesla og verdens tolvte mest værdifulde selskab. https://t.co/aCiMvSmzwR,Thu Mar 07 16:33:31 +0000 2024,10,214,Novo Nordisk
1860841984845377581,Alliance to Protect Insulin Choice,InsulinChoice,"1/5 We are the Alliance to Protect Insulin Choice, formed after Novo Nordisk announced the discontinuation of Levemir (detemir) in the US next month. https://t.co/CZKyNYWLib",Mon Nov 25 00:24:36 +0000 2024,4,7,Novo Nordisk
1860262067661406486,Team Novo Nordisk,teamnovonordisk,"Ina Montt keeps running despite challenges and setbacks.

Watch the full documentary now: https://t.co/8xh5iLVai3

#DrivingChange #Diabetes https://t.co/35bsGG75vu",Sat Nov 23 10:00:13 +0000 2024,2,15,Novo Nordisk
1862451457695346703,Dividende Croissant 🥐,Div_Croissant,"⚔️ Duel n°4 : PEA vs CTO ⚔️

🇪🇺 Novo Nordisk $NOV VS Eli Lilly $LLY 🇺🇸

Chaque vendredi, un duel entre 2 entreprises leaders sur le même secteur et éligible au PEA pour l'un et sur CTO pour l'autre !
Comparatif de la perf sur 10 ans avec un investissement de 10 K€ !

1. https://t.co/cb6b4fsKme",Fri Nov 29 11:00:04 +0000 2024,1,16,Novo Nordisk
1861760385545626064,Novo Nordisk France,NovoNordiskFR,"[#DIABÈTE] Une hypoglycémie a lieu quand la glycémie à jeun est inférieure à 0,60 g/L. les symptômes associés peuvent être : 
🍱 faim
💦 sueurs
🙍‍♀️ troubles du comportement
🌪️vertiges
👓 trouble de la vue
🤯 maux de tête
💤 fatigue https://t.co/00NEFyppFF",Wed Nov 27 13:14:00 +0000 2024,3,3,Novo Nordisk
1861122686413611301,FiercePharma,FiercePharma,"Pfizer led industrywide sales surge in Q3 after several quarters of dominance by Eli Lilly, Novo Nordisk https://t.co/luv1hZ5Mwf",Mon Nov 25 19:00:01 +0000 2024,2,3,Novo Nordisk
1860790692802449701,Per Nilsson 🇺🇦🍺,TheGruvfyllo,"Sticker ut hakan här: det är dags att köpa europeiska large-caps.

En portfölj av Novo Nordisk, ASML, LVMH, Nestle och l’Loreal har (likviktat) gett -13% avkastning YTD. Ovanpå detta en valutamotvind mot USD, så totalt värre än -18% mätt i dollar. Allt medan S&amp;P 500 avkastat 26%. https://t.co/NVvOvaBDJb",Sun Nov 24 21:00:47 +0000 2024,0,20,Novo Nordisk
1861824880439701780,CTV Edmonton,ctvedmonton,Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack https://t.co/rQNbxsscjt,Wed Nov 27 17:30:17 +0000 2024,0,5,Novo Nordisk
1862504835586879575,Alexandros Marinos 🏴‍☠️,alexandrosM,"While I think this is likely a terrible idea overall, let's assume it's going to happen. Given that the amount is greater than novo nordisk's entire market capitalization, the US would be better off buying the company outright and turning the drug generic. Or just buying the",Fri Nov 29 14:32:11 +0000 2024,5,49,Novo Nordisk
1861352591688450233,Best Places to Work,BPTW4,#Four years and counting! Congratulations to @novonordisk #Singapore for achieving the #BestPlacesToWork certification once again. Your relentless pursuit of a dynamic and supportive workplace culture continues to set the standard in Singapore! 🇸🇬 #NovoNordiskSG https://t.co/xirsdWGpCZ,Tue Nov 26 10:13:34 +0000 2024,0,1,Novo Nordisk
1861099310139551746,"Baker, Terf Agent #10000",Justabaker17,@OliLondonTV It's amazing how much money NovoNordisk is making from that drug that apparently 'no one' is using.,Mon Nov 25 17:27:07 +0000 2024,1,3,Novo Nordisk
1712511397366554814,Tonno 💩,TonsTweetings,Ozempic ยาฉีดแบบปากกาลดน้ำหนัก ตอนนี้ ทำให้บริษัทที่เป็นเจ้าของ Novo Nordisk กลายเป็นบริษัทที่มีมูลค่าสูงที่สุดในยุโรปแล้ว แซงหน้า LVMH ไปแล้วจ้าาาาาา https://t.co/ftYpLj1KCi,Thu Oct 12 16:51:48 +0000 2023,2403,855,Novo Nordisk
1861459780046319745,Bloomberg Markets,markets,Novo Nordisk is cutting back on recruiting in Denmark after reaching the limits of its home country’s labor market in the rush to add capacity for blockbuster drugs Ozempic and Wegovy https://t.co/VynWwcd26W,Tue Nov 26 17:19:30 +0000 2024,4,9,Novo Nordisk
1860741090011144656,RAW EGG NATIONALIST,Babygravy9,"If Big Pharma gets its way, &gt;50% of all US adults will be on Ozempic or a competitor drug. 136.8 million people. This is why Novo Nordisk will be the biggest company in the world soon. It's already the biggest in Europe, and worth more than the economy of its native Denmark. https://t.co/l2A3VbPyKY",Sun Nov 24 17:43:41 +0000 2024,13,82,Novo Nordisk
1862183290314055994,billy,billyhumblebrag,"&gt;be company
&gt;have weird corporate structure with a controlling non-profit
&gt;discover breakthrough technology
&gt; valuation skyrockets
&gt; people are excited about how many problems it can solve
&gt; some are vocally concerned about long term impacts
&gt; be novo nordisk
pic unrelated https://t.co/M0KFtHLzv0",Thu Nov 28 17:14:28 +0000 2024,0,9,Novo Nordisk
1860291628335849611,Novo Nordisk Foundation,novonordiskfond,Join us in Episode 3 as we continue our journey marking the 100th anniversary of the Novo Nordisk Foundation in 2024. The episode The Dead Hand begins in 2020 – a year etched into the consciousness of populations worldwide. While the COVID-19 pandemic is straining global health https://t.co/GRumZ4O8nA,Sat Nov 23 11:57:41 +0000 2024,2,2,Novo Nordisk
1861278711623897571,Long-Term Pick,long_term_pick,"Novo Nordisk: Diabetes Care Leader Below Fair Price

Novo Nordisk (#NVO) is a well-known company in the global #healthcare field, focusing mainly on #diabetes care, #obesity #treatment, and rare diseases. With a strong emphasis on new and effective #therapies, #NovoNordisk has https://t.co/IJxMh8tA9n",Tue Nov 26 05:20:00 +0000 2024,0,2,Novo Nordisk
1860810077118013720,Novo Nordisk,novonordisk,@jchatterleyCNN Access to our medicines can be impacted by where a person lives or their local healthcare system infrastructure. We continue to look for solutions to US healthcare system problems. (1/2),Sun Nov 24 22:17:49 +0000 2024,2,2,Novo Nordisk
1861769874978058315,Z'Économist'a,wolf_castilho,"Não sabia que falar disto ia ter tanto impacto, parece que afinal o Ozempic é um mega sucesso no TIKTOK, pode custar centenas de euros( mensal?) e mais importante fabricante é a Novo Nordisk. https://t.co/EnPojtj2uy",Wed Nov 27 13:51:42 +0000 2024,3,23,Novo Nordisk
1862116916480868397,Quality Stocks,Quality_stocksA,"It’s One Pager Thursday!

This week, we have 5 stocks to (re)discover at a glance:
🇩🇰 Novo Nordisk $NVO
🇺🇸 Servicenow $NOW
🇺🇸 Fair Isaac $FICO
🇺🇸 Service Corporation $SCI
🇫🇷 Equasens $EQS

An example just here! The 4 others are in the article, available on the link in my bio https://t.co/bm9IT8Qq6y",Thu Nov 28 12:50:44 +0000 2024,7,42,Novo Nordisk
1861333997701193814,Kasper M Rasmussen,KasperR,"Novo Nordisk kan tilbyde en løn, der er måske 10.000 kr. mere om måneden. Og det er fair nok. Løsningen må være samlet set flere faglærte. 

Derfor skal vi i højere grad belønne de virksomheder, der uddanner mekanikerne. #uddpol

https://t.co/o9oDP3N5rJ",Tue Nov 26 08:59:41 +0000 2024,3,4,Novo Nordisk
1862191142898442402,CapitalWisdom,CapitalWisdomAI,"🚀 Hot Stock Alert: Novo Nordisk A/S! 🌟

Strong Buy on $NVO at $106.13! ✅

📉 Insiders: No signal 🚫 

📈 Price Targets:
- Technical: $147.33 🚀 
- Consensus: $947.74 📊 

Don’t miss out – subscribe now at: https://t.co/VvdGn1mrpM! 📈✨",Thu Nov 28 17:45:40 +0000 2024,0,0,Novo Nordisk
1861817706653032780,Food Banks Mississauga,FoodBanksMissi,Shout out to the folks from @NovoNordisk who volunteered their time sorting food donations with us! We greatly value our partnership and their generous contributions of time &amp; funds to support neighbours in #Mississauga experiencing food insecurity. 💙🥫 https://t.co/uXzzZ5GcLH,Wed Nov 27 17:01:46 +0000 2024,0,4,Novo Nordisk
1860601753169002814,Bhekisisa,Bhekisisa_MG,"Human rights lawyer @_HassanF slams Novo Nordisk’s deal with Aspen for making #insulin as inadequate, arguing it neglects SAns need for injection pens. Read more. #HealthEquity https://t.co/vDkGi5wuva",Sun Nov 24 08:30:00 +0000 2024,1,3,Novo Nordisk
1860212987728134586,Affärsvärlden,AFV_magasin,"Förvaltaren om nya utdelningsfonden med Novo Nordisk: ”What’s not to like?” $NOVO
https://t.co/hZb6cTff5S",Sat Nov 23 06:45:12 +0000 2024,2,2,Novo Nordisk
1861364566531149882,The Future Investors,ftr_investors,"$LLY $NVO The Biden administration proposes expanding Medicare and Medicaid coverage for obesity drugs, potentially providing access to treatment for 7.4 million Americans and benefiting Novo Nordisk and Eli Lilly.
https://t.co/6exFOT0KAj",Tue Nov 26 11:01:09 +0000 2024,6,37,Novo Nordisk
1861035730828775622,製薬キャリア 3.0 (こういち),seiyaku_career,"続々エビデンス🦐

セマグルチド🏅

https://t.co/iyWrWlF6pV https://t.co/uUjXnW9yCn",Mon Nov 25 13:14:29 +0000 2024,0,17,Novo Nordisk
1861814755511382457,CTV National News,CTVNationalNews,Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack https://t.co/mOFXjoD0Xc,Wed Nov 27 16:50:03 +0000 2024,2,4,Novo Nordisk
1862104155386696033,ノボ ノルディスク ファーマ株式会社,NovoNordiskJP,"「まちが元気を創り出す🏙」
～Cities for Better Health～

2014年から #ノボノルディスク がグローバルに展開している「まちが元気を創り出す～Cities for Better Health～」(CBH) プログラム✨

今回ご紹介するのは、ドイツの首都 #ベルリン 🇩🇪 https://t.co/H21qOLvc78",Thu Nov 28 12:00:01 +0000 2024,3,18,Novo Nordisk
1862614189547954375,ねむけ＠MS（医薬品卸）のぼやき,MSNavi4,https://t.co/bMcE2lC4TB https://t.co/nJvMDdfSVI,Fri Nov 29 21:46:43 +0000 2024,2,2,Novo Nordisk
1861151348399501559,Bullish on Humanity,BullishOnHuman,"$HIMS $LLY $NVO @MartyMakary How much $ &amp; time spent in development and regulatory approval process for Zepbound and Wegovy:
1. HIMS = $0
2. Eli Lilly &amp; Co. = $Billions
3. Novo Nordisk = $Billions
What do you think will happen to the incentive to incurr these costs to innovate?",Mon Nov 25 20:53:54 +0000 2024,0,2,Novo Nordisk
1859976733262582107,Temerty Medicine,uoftmedicine,#UofT Prof. Hailey Banack has been appointed as the inaugural Novo Nordisk Research Professor in Health Equity of Chronic Illness Prevention @UTM https://t.co/tyRHM2Y7pm,Fri Nov 22 15:06:24 +0000 2024,2,3,Novo Nordisk
1862093395826515978,Bulletin,Bulletin_Nu,Trumps tilltänkta hälsominister kritiserar läkemedelsjätten Novo Nordisk och vill begränsa amerikaners tillgång till Ozempic. https://t.co/Uu1CjcIXeL https://t.co/Q7B5czSysm,Thu Nov 28 11:17:16 +0000 2024,1,2,Novo Nordisk
1859962514764906655,biotechteam,arnaudGUILLEME3,"https://t.co/bJnmXAGve9

#novo 
#adocia 
#cagrisema",Fri Nov 22 14:09:54 +0000 2024,0,2,Novo Nordisk
1860106173166584157,J Controlled Release,JCRnEDITORS,"Salcaprozate-based ionic liquids for GLP-1 gastric delivery: A mechanistic understanding of in vivo performance.
| René Rebollo @novonordisk |
#GastricDelivery #GLP1 #IonicLiquid 
https://t.co/0zLNzblbQe https://t.co/lXTAbSCZ0M",Fri Nov 22 23:40:45 +0000 2024,2,8,Novo Nordisk
1861705174169145413,Ailutism,ailutism,"3/7 💉 Promising New Injectable Drugs:

• Zepbound (Tirzepatide) by Eli Lilly
• Wegovy (Semaglutide) by Novo Nordisk

Both are weekly subcutaneous injections, showing significant weight loss results. https://t.co/21ryiKRpLj",Wed Nov 27 09:34:36 +0000 2024,0,2,Novo Nordisk
1774850785378959441,Samuel Hammond 🌐🏛,hamandcheese,The irony in picking on Novo Nordisk is that it's the one major pharma company owned by a charitable foundation chartered to reinvest its profits into long-term R&amp;D and humanitarian projects. 😅 https://t.co/faqaA2tvGU,Mon Apr 01 17:26:17 +0000 2024,41,342,Novo Nordisk
1861460002080252360,Bloomberg,business,Novo Nordisk is cutting back on recruiting in Denmark after reaching the limits of its home country’s labor market in the rush to add capacity for blockbuster drugs Ozempic and Wegovy https://t.co/1tQ1a2Locc,Tue Nov 26 17:20:23 +0000 2024,6,9,Novo Nordisk
1861384186684129784,Per Hansen,PerNordnet,Spændingen stiger med Novo Nordisk og Cagrisema data. Amgens 52 ugers data siger 20 % vægttab. Investorernes reaktion: Minus 5 % i formarkedet #aktier #dkbiz @NordnetDK https://t.co/SMHN6HuCQ8,Tue Nov 26 12:19:07 +0000 2024,2,6,Novo Nordisk
1862018404720292244,Best Places to Work,BPTW4,"Congratulations to @novonordisk  #CEM for being certified as a #BestPlacetoWork in #Kazakhstan, #Azerbaijan, and #Uzbekistan for 2024!  This recognition highlights your dedication to fostering a #supportive, #inclusive, and #engaging environment for #employees. .#NovoNordiskCEM https://t.co/injUENn53B",Thu Nov 28 06:19:16 +0000 2024,0,3,Novo Nordisk
1859959062860816758,Charlie Bilello,charliebilello,"Returns since election...
Dogecoin: +128%
MicroStrategy: +74%
Coinbase: +52%
Bitcoin: +42%
Tesla: +35%
Banks: +10%
Small Caps: +4.6%
US Dollar: +3.7%
S&amp;P 500: +2.9%
---
Oil: -2.1%
Long-Term Treasuries: -2.6%
Gold: -2.7%
International Stocks: -3.1%
Novo Nordisk: -6.8%
China: -7.0% https://t.co/aWiO70MPVM",Fri Nov 22 13:56:11 +0000 2024,124,539,Novo Nordisk
1778346435336929665,World of Statistics,stats_feed,"🇩🇰 How Novo Nordisk makes its profit (FY23 income):

Diabetes care: $25.1 billion 
Obesity care: $6.0 billion
Rare disease: $2.5 billion 
Financial income: $0.3 billion 
Other income: $17 million",Thu Apr 11 08:56:44 +0000 2024,59,558,Novo Nordisk
1314499068668915713,Koray Pehlivanoğlu,korayphlvglu,"Novo Nordisk, Tıp yada eczacılıkla uğraşanlar bu adı mutlaka bilir. Danimarkalı dev bir ilaç şirketi. Şirketin Piyasa değeri 147 milyar dolar.

Türkiye'nin en değerli şirketi Koç Holding'in piyasa değeri ise 5.6 milyar dolar.

Danimarka 5 milyon nüfuslu Konya kadar bir ülke. https://t.co/OeWUzzAh2g",Fri Oct 09 09:32:54 +0000 2020,48,254,Novo Nordisk
1862137127317786843,LilNú,ManuelRiveraM,"@seren0morenou 600k a la semana vale la felicidad, pero Novo Nordisk vende GLP 1 en pastillas y así el tratamiento sale como en 400k mensuales",Thu Nov 28 14:11:02 +0000 2024,0,5,Novo Nordisk
1750284778581151891,Calley Means,calleymeans,"Novo Nordisk is the next Purdue Pharma. 

There are cover ups, bribery, and falsified data happening in plain site. 

This won’t end well. https://t.co/c1pVnjZGcT",Wed Jan 24 22:29:44 +0000 2024,55,224,Novo Nordisk
1859871667545309583,jose conde,c_carnero,"#orexo .    
https://t.co/31yBrAh8FQ",Fri Nov 22 08:08:54 +0000 2024,2,3,Novo Nordisk
1861751849604325529,CTV National News,CTVNationalNews,Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack https://t.co/jjQ82KHlQP,Wed Nov 27 12:40:05 +0000 2024,0,3,Novo Nordisk
1861396339210195409,Ryan,RyanWagster,"@zerohedge $NVO Novo Nordisk has set a minimum target of 25% weight loss in their new drug trial, which would make CagriSema the most effective weight-loss drug commercially available! And a pill form is in the works.",Tue Nov 26 13:07:24 +0000 2024,0,4,Novo Nordisk
1861096410835206439,Casperdbn,casperdbn1,"@GuguStatu Does anyone else find it strange that the market capitalisation of Danish pharmaceutical company Novo Nordisk is higher than the GDP of Denmark. 

Wishing you well on your journey.",Mon Nov 25 17:15:36 +0000 2024,0,2,Novo Nordisk
1861923582047076769,Marko Jukic,mmjukic,"This isn't the only form that exceptional and successful companies can take, however. In Europe especially it's common to see companies that are basically a single unique scientific tradition of knowledge wrapped by a company, like ASML or Novo Nordisk:
https://t.co/MkisKI6tLi",Thu Nov 28 00:02:29 +0000 2024,6,168,Novo Nordisk
825948953778728960,Novo Nordisk,novonordisk,#NEWS: We enter collaboration with University of Oxford on #type2diabetes and invest GBP 115m in new research centre https://t.co/4ItelyinAQ https://t.co/mrYMJcma7W,Mon Jan 30 06:09:10 +0000 2017,76,92,Novo Nordisk
1862422677635338280,Dividende Croissant 🥐,Div_Croissant,"Nouveau duel PEA vs CTO :
Novo Nordisk VS Eli Lilly 

🗓 RDV à 12h !",Fri Nov 29 09:05:43 +0000 2024,0,9,Novo Nordisk
1581629046151999488,Compounding Quality,QCompounding,"Company 3: Novo Nordisk ($NOVO-B)

Novo Nordisk is active in diabetes treatment. More and more people will suffer from diabetes due to our aging population and obesity. 

- FCF margin: 34.6%
- ROCE: 101.9%
- FCF yield: 3.2%
- Exp; FCF growth (3 yr): 15.6%
- CAGR since IPO: 19.9% https://t.co/aRILEOghsO",Sun Oct 16 12:52:04 +0000 2022,10,190,Novo Nordisk
1862127577265238080,Valenzuela City,valenzuelacity,"Forging partnerships for the health and wellness of #PamilyangValenzuelano!

Valenzuela City Mayor WES Gatchalian led the ceremonial signing of the Memorandum of Agreement between the City Government of Valenzuela, Humanity &amp; Inclusion Philippines, Novo Nordisk, and Roche at the https://t.co/hzyF2zc08C",Thu Nov 28 13:33:05 +0000 2024,0,2,Novo Nordisk
1860989312633917701,Ole Birk Olesen,olebirkolesen,"@TomTomKrus Vi har mange forskere, som har fået penge fra Novo Nordisk, ja. Det har Frihedsbrevet skrevet om. https://t.co/Xyd2nQ0yL7",Mon Nov 25 10:10:02 +0000 2024,0,1,Novo Nordisk
1861421287710560401,biotechteam,arnaudGUILLEME3,"Vous faites comme vous voulez.
Moi j'estime que le marché se trompe et que #adocia vaudra 1 milliard prochainement..
https://t.co/jwLeTNVNlf
Des que cagrisema sort et si les resultats sont bons ce sera enorme pour #adocia",Tue Nov 26 14:46:33 +0000 2024,4,11,Novo Nordisk
1862572237246575096,"TINO | Bourse, Banque et Investissement | 〽️🔟",Tino_Bourse,"🇺🇸 NOVO NORDISK (Vue Mensuelle)

Où sont mes supports⁉️

Je réponds dans cette vidéo
✅https://t.co/gXGkDlMZyY https://t.co/4ptZlG7C0q",Fri Nov 29 19:00:00 +0000 2024,0,9,Novo Nordisk
1858177018879156477,"Pradheep J. Shanker, M.D.",neoavatara,"I have mixed feelings on Ozempic, but RFK repeatedly lies about the drug. Lets at least deal with actual facts.

(Like he claims Denmark, home to Novo Nordisk, doesn't use the drug. That is a lie. They use both Ozempic and Wegovy, a lot).

https://t.co/3xQS1Ztsru",Sun Nov 17 15:54:59 +0000 2024,21,96,Novo Nordisk
1858543712910881245,Juleen R. Zierath,JuleenRZierath,"Starting shortly #MetabolismInAction2024

Hosted by Novo Nordisk Foundation Science Cluster &amp; ⁦@Metabolcenter⁩
Metabolism in Action - Time, Space and Treatment
Exploring molecular &amp; cell type-specific regulation of metabolism for better treatment of cardiometabolic diseases https://t.co/ZWT4hgddPu",Mon Nov 18 16:12:05 +0000 2024,10,78,Novo Nordisk
1858878212484276730,WSJ Business News,WSJbusiness,Novo Nordisk Launches Wegovy Weight-Loss Drug in China https://t.co/Y4uAKqb4AB,Tue Nov 19 14:21:16 +0000 2024,0,2,Novo Nordisk
1858495954980106741,Bloomberg Asia,BloombergAsia,"Novo Nordisk launches its top-selling Wegovy obesity drug in China at a fraction of the US price, a key step in unlocking a fast-growing market for its blockbuster franchise https://t.co/TIOzhbLlyP",Mon Nov 18 13:02:19 +0000 2024,4,1,Novo Nordisk
1859531760104517881,Ten_Bagger,Ten_Bagger,"Marketmate: Gårdagens vinstsäkring i Novo Nordisk efter +10%, vart man aktiverar notiser samt sammanställning av aktuella affärscase.

https://t.co/HkB7mxkfPT",Thu Nov 21 09:38:14 +0000 2024,0,29,Novo Nordisk
1793275289264361612,Jay in Kyiv,JayinKyiv,"Call me a conspiracist but..

To get around NATO's Article 5, it seems Putin is now dedicated to attacking European targets with deniable acts of sabotage.

Warsaw shopping mall last week is already blamed on Russia and now Copenhagen's Novo Nordisk headquarters, the largest https://t.co/RWe9qrl1vV",Wed May 22 13:38:41 +0000 2024,3786,11026,Novo Nordisk
1860275992696442974,Jyllands-Posten,jyllandsposten,"For den er livet dødsensfarlig. Mød makakaben, som både er brugt af Novo Nordisk og en global torturring https://t.co/nCQLpgJyfN",Sat Nov 23 10:55:33 +0000 2024,1,1,Novo Nordisk
1861896253086265779,Canada Healthwatch 🍁,CanHealthwatch,"Health Canada approves Novo Nordisk's obesity drug to reduce risk of non-fatal heart attack https://t.co/j4veuOu7EO @CBCHealth @novonordisk 

Get weekly updates: https://t.co/CNRgsiBFbH 🍁 https://t.co/Kyj82EHim9",Wed Nov 27 22:13:53 +0000 2024,0,0,Novo Nordisk
1862039364110336223,news.financial,wearenews1,"Barrick Gold, Desert Gold, Novo Nordisk - How political decisions and market opportunities drive prices #Gold #Healthcare #BarrickGold #DesertGold #NovoNordisk https://t.co/8YyVRmYqkv https://t.co/LG9AgyIBZq",Thu Nov 28 07:42:34 +0000 2024,0,0,Novo Nordisk
1862517187996418473,Edu de palo ✊,Edugolfovr6,"Compro: empiezo posición en #novonordisk $NVO en el #NYSE a 106$

Seguiremos ampliando. https://t.co/rQ7G4hOrR6",Fri Nov 29 15:21:16 +0000 2024,0,3,Novo Nordisk
1862434613538193817,Daniel Kral,DanielKral1,"@jfkirkegaard @novonordisk @Maersk Yes, last couple of years it was Novo's turn :) https://t.co/5ulVrO8vzm",Fri Nov 29 09:53:08 +0000 2024,0,5,Novo Nordisk
